Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
252.119,303.444,1300,465,331500,255.0,0.0,255.0,255.0,255.0,977.664,769.234,25.403723924660643,3.715,0.41,3.683,977.663,769.236,20.93,972,764,13,12,13,17
253.477,358.949,1307,558,333285,255.0,0.0,255.0,255.0,255.0,887.588,800.161,24.530011662887603,3.725,0.586,3.75,887.586,800.162,20.363,883,793,13,11,15,17
91.151,161.446,470,235,119850,255.0,0.0,255.0,255.0,255.0,998.772,828.145,24.12071316132439,2.632,0.524,2.598,998.771,828.144,17.989,996,824,13,7,10,16
270.931,368.892,1397,568,356235,255.0,0.0,255.0,255.0,255.0,685.304,835.539,24.504469589122984,3.749,0.502,3.812,685.3,835.544,21.009,680,829,13,11,14,17
248.434,428.778,1281,555,326655,255.0,0.0,255.0,255.0,255.0,222.592,843.741,23.282592147044998,3.859,0.704,3.801,222.593,843.739,21.168,214,837,13,15,15,20
265.501,332.048,1369,539,349095,255.0,0.0,255.0,255.0,255.0,562.966,843.768,25.8255691000839,3.727,0.403,3.756,562.969,843.769,21.76,557,838,13,13,14,18
318.446,366.292,1642,596,418710,255.0,0.0,255.0,255.0,255.0,682.491,860.039,26.48715601386476,4.063,0.756,4.169,682.49,860.034,21.881,678,852,13,11,18,20
371.973,446.173,1918,715,489090,255.0,0.0,255.0,255.0,255.0,533.264,867.648,25.902127644743963,4.325,0.736,4.32,533.268,867.655,20.773,527,859,13,14,18,17
302.349,474.057,1559,674,397545,255.0,0.0,255.0,255.0,255.0,382.074,874.427,25.213659347525944,4.05,0.776,4.038,382.074,874.432,20.742,376,866,13,13,20,18
261.04,514.702,1346,718,343230,255.0,0.0,255.0,255.0,255.0,774.108,884.242,27.345440276004314,4.748,1.797,4.474,774.111,884.242,21.388,764,877,13,17,23,16
323.682,363.789,1669,581,425595,255.0,0.0,255.0,255.0,255.0,543.209,884.387,26.799964896034382,4.118,0.695,4.036,543.208,884.38,20.89,538,876,13,11,18,17
303.9,431.532,1567,673,399585,255.0,0.0,255.0,255.0,255.0,239.624,888.748,25.08889106209017,3.878,0.706,3.91,239.625,888.739,21.431,233,881,13,13,18,18
280.822,329.863,1448,499,369240,255.0,0.0,255.0,255.0,255.0,292.401,891.257,25.477383429119357,3.845,0.413,3.864,292.402,891.25,21.295,287,884,13,13,15,17
92.314,153.174,476,221,121380,255.0,0.0,255.0,255.0,255.0,364.403,911.813,23.46966079049014,2.617,0.382,2.572,364.404,911.813,17.634,361,907,13,8,11,10
57.212,113.359,295,157,75225,255.0,0.0,255.0,255.0,255.0,344.919,912.542,22.443088820437055,2.218,0.389,2.148,344.919,912.543,16.814,342,908,13,7,10,9
324.07,430.975,1671,705,426105,255.0,0.0,255.0,255.0,255.0,240.08,915.363,25.572053124439492,4.165,0.907,4.113,240.081,915.358,20.95,236,907,13,10,19,18
289.161,385.03,1491,571,380205,255.0,0.0,255.0,255.0,255.0,126.879,920.336,25.578874316993705,3.968,0.682,3.912,126.88,920.33,21.198,120,914,13,15,17,16
253.477,317.527,1307,489,333285,255.0,0.0,255.0,255.0,255.0,933.875,923.503,27.683065760018106,3.766,0.606,3.738,933.881,923.498,18.407,928,917,13,14,15,13
299.052,420.54,1542,642,393210,255.0,0.0,255.0,255.0,255.0,157.217,924.598,25.046000367547187,4.001,0.802,3.956,157.218,924.594,20.507,151,916,13,12,19,16
68.654,294.046,354,314,90270,255.0,0.0,255.0,255.0,255.0,561.548,919.845,28.59461011428596,3.352,1.238,3.171,561.549,919.844,21.093,557,912,13,12,19,14
49.26,101.854,254,140,64770,255.0,0.0,255.0,255.0,255.0,392.516,933.665,23.73098377603703,2.055,0.258,2.059,392.516,933.665,16.661,388,931,13,9,7,9
356.458,446.326,1838,673,468690,255.0,0.0,255.0,255.0,255.0,32.192,941.342,24.103112389300893,4.308,0.933,4.263,32.192,941.343,19.842,24,933,13,17,18,15
145.259,209.488,749,323,190995,255.0,0.0,255.0,255.0,255.0,64.107,962.768,23.88094797049083,3.066,0.479,3.069,64.107,962.771,19.06,60,957,13,9,13,13
2.521,13.843,13,13,3315,255.0,0.0,255.0,255.0,255.0,370.0,960.615,22.302882876323956,0.67,0.204,0.72,370.0,960.615,14.538,369,960,13,3,2,4
59.927,188.608,309,237,78795,255.0,0.0,255.0,255.0,255.0,196.712,980.896,23.930633083982755,2.287,0.664,2.323,196.712,980.896,17.854,192,977,13,10,9,10
245.137,314.534,1264,496,322320,255.0,0.0,255.0,255.0,255.0,314.834,300.913,22.19817722497772,3.768,0.779,3.689,314.835,300.912,24.845,309,296,14,12,11,22
222.447,279.187,1147,441,292485,255.0,0.0,255.0,255.0,255.0,303.397,492.881,21.955056842643263,3.546,0.487,3.624,303.398,492.879,21.455,298,488,14,12,11,16
196.265,267.987,1012,387,258060,255.0,0.0,255.0,255.0,255.0,897.723,492.316,21.288299916448494,3.411,0.402,3.393,897.726,492.315,21.971,893,486,14,13,13,17
274.422,321.035,1415,492,360825,255.0,0.0,255.0,255.0,255.0,256.042,496.334,22.67323629953684,3.81,0.437,3.818,256.043,496.335,22.336,249,490,14,14,13,18
316.7,359.135,1633,572,416415,255.0,0.0,255.0,255.0,255.0,280.291,510.807,23.183214474314745,4.013,0.559,4.101,280.292,510.805,22.633,274,504,14,13,15,19
132.847,193.809,685,294,174675,255.0,0.0,255.0,255.0,255.0,180.969,557.054,20.727706451657106,2.946,0.402,3.013,180.97,557.054,20.923,177,552,14,9,11,14
289.743,330.803,1494,506,380970,255.0,0.0,255.0,255.0,255.0,164.854,566.937,21.054746158320004,3.891,0.433,3.902,164.855,566.938,21.472,159,560,14,13,14,16
234.859,282.771,1211,454,308805,255.0,0.0,255.0,255.0,255.0,201.358,572.304,22.063084639663238,3.588,0.419,3.624,201.359,572.301,22.014,197,566,14,10,14,17
277.719,330.388,1432,517,365160,255.0,0.0,255.0,255.0,255.0,382.279,579.325,23.319900849346354,3.898,0.68,3.916,382.279,579.329,22.629,376,574,14,14,12,18
213.719,281.372,1102,450,281010,255.0,0.0,255.0,255.0,255.0,989.948,600.344,24.13194691781699,3.468,0.496,3.521,989.944,600.343,22.583,986,595,14,9,13,17
275.198,331.622,1419,500,361845,255.0,0.0,255.0,255.0,255.0,337.855,609.516,23.361750965607552,3.863,0.545,3.764,337.855,609.518,22.641,331,604,14,14,13,20
142.932,203.129,737,301,187935,255.0,0.0,255.0,255.0,255.0,374.695,617.486,21.591701198544463,3.011,0.301,3.009,374.695,617.485,20.925,370,613,14,10,10,14
273.064,310.283,1408,510,359040,255.0,0.0,255.0,255.0,255.0,211.788,621.745,21.767607908910527,3.796,0.39,3.783,211.789,621.742,21.705,205,617,14,14,11,18
313.791,459.23,1618,675,412590,255.0,0.0,255.0,255.0,255.0,462.806,635.148,22.218533638418773,3.991,0.52,4.039,462.805,635.144,22.009,457,629,14,12,14,19
248.046,593.176,1279,745,326145,255.0,0.0,255.0,255.0,255.0,436.057,636.987,21.347384595256358,3.906,0.847,3.981,436.058,636.985,20.952,429,631,14,15,14,18
161.938,224.763,835,344,212925,255.0,0.0,255.0,255.0,255.0,298.388,639.632,21.28746954389507,3.15,0.42,3.196,298.389,639.632,20.745,293,635,14,12,10,15
222.834,272.675,1149,437,292995,255.0,0.0,255.0,255.0,255.0,312.116,642.223,22.191415503758684,3.525,0.406,3.482,312.117,642.226,21.615,307,638,14,12,10,17
310.882,346.023,1603,541,408765,255.0,0.0,255.0,255.0,255.0,153.436,652.812,21.752440143779296,4.04,0.555,3.956,153.437,652.81,22.36,148,646,14,13,15,17
112.29,176.065,579,269,147645,255.0,0.0,255.0,255.0,255.0,261.0,662.955,21.187403254990983,2.787,0.457,2.762,261.001,662.955,20.889,257,658,14,8,11,14
103.175,163.303,532,250,135660,255.0,0.0,255.0,255.0,255.0,215.972,669.724,19.918849025175955,2.7,0.434,2.692,215.972,669.723,19.921,212,665,14,8,10,13
297.5,455.515,1534,650,391170,255.0,0.0,255.0,255.0,255.0,136.588,678.885,22.07027719787905,3.941,0.606,3.952,136.589,678.887,22.824,131,673,14,12,15,19
135.369,195.23,698,306,177990,255.0,0.0,255.0,255.0,255.0,283.898,683.186,21.888311745273864,2.962,0.472,2.962,283.9,683.186,21.516,280,679,14,8,10,16
171.635,272.959,885,408,225675,255.0,0.0,255.0,255.0,255.0,379.281,681.986,22.455796436210903,3.487,0.999,3.56,379.282,681.985,21.859,372,676,14,14,14,15
300.797,382.124,1551,620,395505,255.0,0.0,255.0,255.0,255.0,161.738,685.338,22.35735557083803,3.894,0.532,3.996,161.739,685.336,22.803,156,678,14,12,15,18
318.446,421.939,1642,652,418710,255.0,0.0,255.0,255.0,255.0,426.94,697.939,23.95457637230327,4.02,0.617,4.005,426.938,697.934,23.357,421,691,14,16,14,19
172.217,232.707,888,358,226440,255.0,0.0,255.0,255.0,255.0,193.32,722.338,21.657816177987893,3.234,0.47,3.263,193.321,722.34,21.697,189,717,14,9,12,16
225.162,386.483,1161,537,296055,255.0,0.0,255.0,255.0,255.0,937.159,739.276,25.17185616226284,3.682,0.848,3.638,937.158,739.279,21.883,932,731,14,11,17,17
231.95,383.511,1196,532,304980,255.0,0.0,255.0,255.0,255.0,659.075,780.749,23.402711854496108,3.701,0.656,3.664,659.08,780.748,22.063,654,774,14,11,15,18
356.651,407.254,1839,622,468945,255.0,0.0,255.0,255.0,255.0,909.977,806.022,26.28012953571179,4.29,0.753,4.188,909.98,806.031,21.491,903,798,14,16,17,16
259.877,520.635,1340,674,341700,255.0,0.0,255.0,255.0,255.0,574.496,826.133,24.083149679706494,4.05,0.898,4.17,574.495,826.13,20.784,568,818,14,15,17,18
380.506,410.412,1962,640,500310,255.0,0.0,255.0,255.0,255.0,804.435,831.014,25.44819404359666,4.3,0.522,4.303,804.442,831.012,21.493,797,823,14,15,17,17
229.234,341.204,1182,493,301410,255.0,0.0,255.0,255.0,255.0,633.589,837.55,24.133868629706697,3.616,0.555,3.603,633.588,837.554,20.477,629,832,14,13,14,16
228.265,284.934,1177,437,300135,255.0,0.0,255.0,255.0,255.0,761.105,842.647,26.22067854954456,3.563,0.378,3.578,761.105,842.645,22.185,756,837,14,11,13,17
341.136,596.071,1759,830,448545,255.0,0.0,255.0,255.0,255.0,71.105,850.376,24.336120168569202,4.394,1.008,4.357,71.106,850.376,22.226,63,838,14,17,22,18
320.967,484.59,1655,718,422025,255.0,0.0,255.0,255.0,255.0,281.697,857.743,25.791746710522965,4.169,0.862,4.119,281.698,857.736,22.912,276,848,14,11,18,19
59.539,116.178,307,165,78285,255.0,0.0,255.0,255.0,255.0,659.583,865.469,24.035987505758833,2.225,0.398,2.181,659.584,865.469,19.153,657,861,14,6,10,11
333.185,476.975,1718,778,438090,255.0,0.0,255.0,255.0,255.0,362.082,866.204,26.379192915077578,4.126,1.103,4.003,362.081,866.208,22.439,354,857,14,15,20,18
183.659,251.019,947,377,241485,255.0,0.0,255.0,255.0,255.0,846.701,877.088,26.617080626142013,3.317,0.382,3.282,846.7,877.084,20.17,841,872,14,13,12,16
81.648,139.047,421,213,107355,255.0,0.0,255.0,255.0,255.0,689.038,874.454,24.858601443736315,2.448,0.31,2.45,689.039,874.454,19.589,685,870,14,8,9,13
304.094,346.471,1568,527,399840,255.0,0.0,255.0,255.0,255.0,789.372,876.773,26.497660138512444,3.978,0.432,3.982,789.37,876.778,20.744,782,870,14,16,14,15
220.701,285.218,1138,429,290190,255.0,0.0,255.0,255.0,255.0,146.397,883.134,24.12144946599652,3.541,0.432,3.519,146.398,883.138,20.874,141,877,14,12,14,15
76.605,136.731,395,207,100725,255.0,0.0,255.0,255.0,255.0,661.203,888.081,25.104330339092552,2.427,0.419,2.498,661.203,888.081,19.175,658,884,14,7,9,12
201.113,279.274,1037,412,264435,255.0,0.0,255.0,255.0,255.0,518.315,893.621,26.064685298022944,3.46,0.513,3.435,518.316,893.617,19.777,513,888,14,11,15,13
263.561,366.247,1359,541,346545,255.0,0.0,255.0,255.0,255.0,126.646,902.029,24.96033991061417,3.789,0.484,3.836,126.647,902.036,21.111,119,896,14,15,13,16
124.12,214.318,640,310,163200,255.0,0.0,255.0,255.0,255.0,311.478,910.128,24.397144214124022,2.937,0.593,2.927,311.479,910.129,19.267,307,904,14,9,13,12
301.185,374.169,1553,563,396015,255.0,0.0,255.0,255.0,255.0,84.697,912.996,25.226626362530578,4.04,0.821,3.984,84.698,912.995,21.095,78,905,14,13,18,15
321.937,402.151,1660,629,423300,255.0,0.0,255.0,255.0,255.0,27.056,919.563,25.022445980622017,4.0,0.395,4.033,27.056,919.552,21.238,21,914,14,13,13,16
380.312,515.697,1961,766,500055,255.0,0.0,255.0,255.0,255.0,183.624,929.203,25.796928872912314,4.488,1.092,4.443,183.625,929.207,21.041,176,920,14,16,24,16
23.466,68.726,121,89,30855,255.0,0.0,255.0,255.0,255.0,300.736,945.281,23.03579742874543,1.636,0.429,1.619,300.736,945.281,16.686,298,942,14,6,7,7
45.381,147.416,234,172,59670,255.0,0.0,255.0,255.0,255.0,355.821,945.423,27.372214849685328,2.323,0.886,2.191,355.821,945.423,20.303,353,938,14,8,12,14
9.115,46.666,47,47,11985,255.0,0.0,255.0,255.0,255.0,293.511,952.723,24.875509595282818,1.375,0.526,1.303,293.511,952.723,18.362,290,952,14,6,4,9
23.466,79.149,121,97,30855,255.0,0.0,255.0,255.0,255.0,311.826,1012.959,25.281558801964298,1.573,0.432,1.549,311.826,1012.959,17.438,308,1009,14,7,8,8
4.073,23.775,21,21,5355,255.0,0.0,255.0,255.0,255.0,1012.19,217.952,11.971827193503085,1.014,0.435,0.999,1012.19,217.952,15.619,1010,216,15,6,4,2
283.149,340.287,1460,505,372300,255.0,0.0,255.0,255.0,255.0,329.721,412.581,23.861259517626017,3.896,0.548,3.872,329.722,412.579,24.398,323,406,15,14,14,19
293.622,337.829,1514,521,386070,255.0,0.0,255.0,255.0,255.0,160.574,424.203,22.421640243378416,3.891,0.404,3.884,160.575,424.203,23.647,154,418,15,14,13,18
244.362,290.376,1260,472,321300,255.0,0.0,255.0,255.0,255.0,289.149,430.19,22.785255515909277,3.64,0.458,3.713,289.15,430.189,23.044,283,425,15,13,11,17
250.761,307.355,1293,483,329715,255.0,0.0,255.0,255.0,255.0,442.247,457.685,23.01083034483199,3.73,0.606,3.808,442.247,457.684,23.519,435,453,15,15,11,19
248.822,308.481,1283,484,327165,255.0,0.0,255.0,255.0,255.0,210.789,459.739,24.262318409264818,3.712,0.565,3.623,210.79,459.737,24.589,205,455,15,12,11,21
255.222,303.301,1316,479,335580,255.0,0.0,255.0,255.0,255.0,520.429,464.84,22.476859296544497,3.7,0.44,3.716,520.429,464.842,23.814,514,460,15,14,11,18
275.779,341.226,1422,525,362610,255.0,0.0,255.0,255.0,255.0,53.118,481.284,20.57139392260195,3.87,0.68,3.807,53.118,481.284,23.281,48,473,15,11,18,17
75.83,139.211,391,206,99705,255.0,0.0,255.0,255.0,255.0,359.719,483.409,20.755961358599652,2.411,0.408,2.416,359.719,483.41,20.389,356,480,15,8,9,13
193.744,263.606,999,404,254745,255.0,0.0,255.0,255.0,255.0,970.47,495.704,22.607756735180153,3.39,0.492,3.381,970.466,495.704,22.315,965,489,15,11,13,16
111.708,172.35,576,262,146880,255.0,0.0,255.0,255.0,255.0,334.358,501.495,22.291812689870692,2.753,0.408,2.799,334.359,501.494,21.714,330,498,15,10,8,14
234.859,304.689,1211,492,308805,255.0,0.0,255.0,255.0,255.0,48.904,505.283,20.207852975299573,3.569,0.403,3.583,48.904,505.28,23.104,44,500,15,11,12,17
115.781,172.35,597,260,152235,255.0,0.0,255.0,255.0,255.0,370.027,508.216,21.95691226482893,2.79,0.34,2.772,370.027,508.216,21.424,366,504,15,9,9,14
222.253,269.397,1146,446,292230,255.0,0.0,255.0,255.0,255.0,417.516,507.524,23.300051550708293,3.525,0.444,3.543,417.517,507.522,23.067,413,502,15,10,12,17
150.884,238.563,778,352,198390,255.0,0.0,255.0,255.0,255.0,307.302,511.168,22.5274755475192,3.103,0.51,3.121,307.303,511.169,21.897,302,505,15,11,13,14
154.18,214.492,795,330,202725,255.0,0.0,255.0,255.0,255.0,353.176,513.201,22.042322313181568,3.113,0.43,3.166,353.177,513.202,21.421,349,508,15,10,12,14
285.67,330.191,1473,491,375615,255.0,0.0,255.0,255.0,255.0,251.798,521.315,23.739658395191444,3.875,0.364,3.877,251.799,521.314,23.297,246,514,15,14,14,18
119.854,185.254,618,269,157590,255.0,0.0,255.0,255.0,255.0,369.039,532.618,21.41006833920237,2.848,0.38,2.891,369.04,532.618,20.744,365,528,15,10,10,13
103.757,165.652,535,250,136425,255.0,0.0,255.0,255.0,255.0,296.585,537.187,22.133164605740514,2.688,0.362,2.683,296.586,537.187,21.424,293,533,15,8,10,14
143.514,196.311,740,317,188700,255.0,0.0,255.0,255.0,255.0,203.554,537.966,22.29970333496054,3.013,0.4,2.99,203.555,537.966,22.242,200,534,15,9,9,16
231.95,279.657,1196,446,304980,255.0,0.0,255.0,255.0,255.0,281.932,546.466,23.299932814271543,3.581,0.442,3.594,281.933,546.468,22.627,276,541,15,11,13,16
284.507,316.358,1467,520,374085,255.0,0.0,255.0,255.0,255.0,355.142,548.716,23.784219931903404,3.843,0.464,3.869,355.142,548.721,23.031,350,543,15,11,13,18
269.38,369.034,1389,551,354195,255.0,0.0,255.0,255.0,255.0,240.063,546.92,22.295434002132907,4.094,1.184,3.993,240.064,546.924,21.878,233,537,15,17,18,15
297.307,330.016,1533,526,390915,255.0,0.0,255.0,255.0,255.0,388.522,558.502,23.836775176505636,3.96,0.528,3.952,388.525,558.5,23.187,383,551,15,12,15,17
290.713,329.251,1499,508,382245,255.0,0.0,255.0,255.0,255.0,342.124,561.707,23.72857505587829,3.873,0.332,3.867,342.125,561.709,22.941,337,555,15,13,14,17
283.925,326.771,1464,513,373320,255.0,0.0,255.0,255.0,255.0,258.392,569.352,23.459671119655205,3.892,0.53,3.836,258.393,569.35,22.911,254,562,15,11,15,17
227.101,284.322,1171,442,298605,255.0,0.0,255.0,255.0,255.0,302.285,574.084,23.250271430250883,3.576,0.486,3.521,302.285,574.081,22.507,298,569,15,11,12,17
273.452,318.347,1410,493,359550,255.0,0.0,255.0,255.0,255.0,235.452,574.716,22.820369929871397,3.823,0.467,3.757,235.453,574.714,22.445,231,568,15,12,15,16
117.332,171.88,605,272,154275,255.0,0.0,255.0,255.0,255.0,1018.988,577.304,22.220824561319123,2.791,0.385,2.843,1018.986,577.305,21.155,1016,573,15,7,10,14
126.253,182.763,651,286,166005,255.0,0.0,255.0,255.0,255.0,151.551,579.515,20.944077532256763,2.859,0.294,2.847,151.552,579.515,21.567,148,575,15,9,10,14
153.599,210.592,792,333,201960,255.0,0.0,255.0,255.0,255.0,418.051,589.264,22.73390101920863,3.093,0.365,3.12,418.051,589.263,22.231,413,585,15,11,10,14
108.605,165.346,560,258,142800,255.0,0.0,255.0,255.0,255.0,313.498,595.223,21.55078385470889,2.735,0.366,2.739,313.499,595.225,20.821,310,591,15,9,9,13
127.999,187.111,660,286,168300,255.0,0.0,255.0,255.0,255.0,361.902,597.582,22.07179855016996,2.9,0.347,2.896,361.902,597.582,21.341,358,593,15,9,10,14
132.459,194.126,683,299,174165,255.0,0.0,255.0,255.0,255.0,562.657,598.413,21.330625397570998,2.934,0.38,2.925,562.659,598.413,22.313,559,594,15,9,10,15
90.763,150.104,468,235,119340,255.0,0.0,255.0,255.0,255.0,260.635,600.748,21.248532494275956,2.579,0.458,2.621,260.635,600.748,20.75,257,596,15,7,10,13
138.278,191.307,713,301,181815,255.0,0.0,255.0,255.0,255.0,162.077,616.968,21.08311607296949,2.969,0.289,2.932,162.078,616.968,21.574,158,613,15,10,9,14
140.799,199.709,726,314,185130,255.0,0.0,255.0,255.0,255.0,486.28,619.959,23.080936728333203,2.992,0.364,2.977,486.28,619.958,23.11,481,616,15,11,9,16
300.991,374.355,1552,553,395760,255.0,0.0,255.0,255.0,255.0,122.416,639.196,22.749017070742596,3.925,0.418,3.91,122.417,639.195,23.846,116,631,15,13,16,19
127.417,189.297,657,285,167535,255.0,0.0,255.0,255.0,255.0,538.111,639.845,21.566313862472125,2.9,0.339,2.903,538.112,639.845,22.049,534,636,15,10,9,15
144.871,203.304,747,323,190485,255.0,0.0,255.0,255.0,255.0,204.177,643.036,21.592532542078988,3.026,0.425,3.072,204.178,643.037,21.649,200,639,15,9,10,15
132.847,191.952,685,311,174675,255.0,0.0,255.0,255.0,255.0,359.587,645.537,22.206809951802242,2.934,0.406,2.922,359.588,645.537,21.581,355,642,15,10,8,15
135.756,190.542,700,299,178500,255.0,0.0,255.0,255.0,255.0,411.65,655.706,22.400053015308593,2.946,0.343,2.95,411.651,655.706,21.88,407,652,15,10,9,15
133.817,190.061,690,301,175950,255.0,0.0,255.0,255.0,255.0,174.775,665.813,20.82865616813321,2.939,0.381,2.967,174.776,665.812,21.183,171,661,15,8,11,13
123.344,183.866,636,294,162180,255.0,0.0,255.0,255.0,255.0,303.134,667.014,22.38920668817606,2.858,0.466,2.861,303.134,667.014,21.912,299,663,15,8,10,15
132.653,188.816,684,288,174420,255.0,0.0,255.0,255.0,255.0,212.414,695.098,21.38359834280726,2.923,0.263,2.933,212.415,695.098,21.406,208,691,15,10,10,14
230.398,362.38,1188,554,302940,255.0,0.0,255.0,255.0,255.0,258.891,702.8,23.121981348381784,4.31,1.608,4.483,258.892,702.804,22.87,250,694,15,17,20,17
111.32,177.168,574,262,146370,255.0,0.0,255.0,255.0,255.0,230.993,697.96,22.02218687424729,2.769,0.416,2.766,230.994,697.961,21.927,227,694,15,10,9,15
126.253,184.937,651,285,166005,255.0,0.0,255.0,255.0,255.0,170.591,710.682,21.899574139275863,2.868,0.342,2.867,170.592,710.682,22.155,166,707,15,10,9,14
121.211,186.041,625,288,159375,255.0,0.0,255.0,255.0,255.0,181.664,725.816,22.37842262558467,2.868,0.465,2.918,181.665,725.816,22.462,177,721,15,10,10,15
260.264,383.511,1342,560,342210,255.0,0.0,255.0,255.0,255.0,900.552,726.681,25.005935906058152,3.82,0.799,3.765,900.558,726.68,22.729,895,718,15,12,17,16
274.228,376.223,1414,579,360570,255.0,0.0,255.0,255.0,255.0,345.576,742.936,24.60967476177794,3.811,0.526,3.76,345.576,742.939,23.786,339,738,15,15,12,17
396.215,422.354,2043,689,520965,255.0,0.0,255.0,255.0,255.0,912.554,767.704,25.972118529841858,4.414,0.676,4.324,912.553,767.703,22.36,906,760,15,14,17,16
263.949,317.09,1361,512,347055,255.0,0.0,255.0,255.0,255.0,938.104,772.654,26.06860481772444,3.835,0.719,3.749,938.108,772.657,21.868,934,765,15,10,17,15
51.975,102.805,268,150,68340,255.0,0.0,255.0,255.0,255.0,1004.407,775.343,23.932079447482856,2.11,0.326,2.077,1004.408,775.344,19.44,1002,772,15,6,8,10
70.012,126.285,361,188,92055,255.0,0.0,255.0,255.0,255.0,967.792,797.324,24.72946297694677,2.318,0.259,2.331,967.793,797.323,19.476,964,793,15,8,9,10
305.258,457.864,1574,688,401370,255.0,0.0,255.0,255.0,255.0,39.407,805.248,22.88500132451825,4.342,1.324,4.085,39.407,805.253,22.768,35,795,15,11,23,16
226.519,287.862,1168,419,297840,255.0,0.0,255.0,255.0,255.0,823.346,812.557,26.310866408114904,3.572,0.341,3.569,823.347,812.552,22.833,817,807,15,14,12,16
224.58,287.873,1158,441,295290,255.0,0.0,255.0,255.0,255.0,736.221,831.47,25.302375085737847,3.57,0.498,3.59,736.222,831.469,21.889,732,825,15,10,14,16
77.381,135.452,399,198,101745,255.0,0.0,255.0,255.0,255.0,616.286,857.586,24.32072882107852,2.414,0.26,2.403,616.287,857.587,19.719,613,853,15,8,9,10
