Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
70.399,142.292,363,195,92565,255,0,255,255,255,241.386,509.978,22.287,2.374,0.357,2.340,241.386,509.978,22.287,237,507,18,9,9,10
42.860,91.452,221,126,56355,255,0,255,255,255,932.724,511.163,21.824,1.951,0.243,1.944,932.725,511.163,21.824,930,508,18,7,7,9
107.442,172.809,554,253,141270,255,0,255,255,255,470.780,512.565,24.007,2.777,0.476,2.798,470.781,512.566,24.007,466,509,18,11,9,12
64.387,121.620,332,173,84660,255,0,255,255,255,985.976,514.157,22.648,2.264,0.280,2.262,985.977,514.157,22.648,982,511,18,9,8,10
111.320,175.901,574,262,146370,255,0,255,255,255,604.620,516.350,24.024,2.784,0.455,2.745,604.620,516.351,24.024,601,511,18,8,12,12
88.048,148.531,454,216,115770,255,0,255,255,255,158.641,522.209,23.727,2.540,0.316,2.537,158.641,522.209,23.727,155,518,18,8,9,12
75.248,130.961,388,198,98940,255,0,255,255,255,72.794,528.075,23.786,2.368,0.274,2.366,72.794,528.075,23.786,69,525,18,9,8,12
22.303,63.448,115,81,29325,255,0,255,255,255,1000.478,532.565,21.035,1.574,0.346,1.575,1000.478,532.565,21.035,998,530,18,6,7,7
77.187,136.250,398,203,101490,255,0,255,255,255,449.128,534.058,23.744,2.414,0.367,2.460,449.129,534.058,23.744,446,530,18,7,10,12
259.683,320.215,1339,497,341445,255,0,255,255,255,682.071,536.230,25.526,3.782,0.598,3.758,682.067,536.229,25.526,677,528,18,11,17,16
102.787,162.385,530,250,135150,255,0,255,255,255,810.208,535.628,24.121,2.666,0.371,2.679,810.208,535.628,24.121,805,532,18,11,8,13
98.132,155.065,506,235,129030,255,0,255,255,255,936.802,538.089,23.482,2.636,0.300,2.610,936.803,538.089,23.482,933,534,18,9,9,12
267.440,327.077,1379,494,351645,255,0,255,255,255,80.666,547.000,25.615,3.877,0.653,3.808,80.666,547.003,25.615,73,540,18,14,15,17
128.193,183.375,661,279,168555,255,0,255,255,255,518.729,554.433,24.467,2.901,0.310,2.881,518.729,554.433,24.467,515,550,18,9,10,13
85.720,161.741,442,230,112710,255,0,255,255,255,308.419,560.430,22.054,2.620,0.589,2.507,308.419,560.430,22.054,303,556,18,11,9,11
249.598,296.571,1287,468,328185,255,0,255,255,255,469.629,562.199,25.754,3.686,0.393,3.677,469.631,562.201,25.754,463,557,18,14,12,17
100.654,163.325,519,244,132345,255,0,255,255,255,422.755,563.426,23.850,2.701,0.409,2.762,422.756,563.427,23.850,418,559,18,10,9,13
66.133,124.886,341,178,86955,255,0,255,255,255,904.199,563.331,23.229,2.273,0.263,2.278,904.200,563.332,23.229,900,559,18,8,9,11
106.278,159.577,548,256,139740,255,0,255,255,255,625.900,570.312,23.699,2.692,0.264,2.688,625.900,570.312,23.699,622,567,18,9,8,13
170.859,241.688,881,358,224655,255,0,255,255,255,897.083,582.158,25.412,3.306,0.559,3.264,897.085,582.159,25.412,892,576,18,12,13,15
9.309,39.181,48,41,12240,255,0,255,255,255,603.188,594.562,20.062,1.221,0.385,1.249,603.188,594.562,20.062,601,592,18,6,5,5
90.375,144.335,466,218,118830,255,0,255,255,255,429.652,603.901,23.365,2.548,0.246,2.539,429.653,603.901,23.365,426,600,18,8,9,11
71.951,128.612,371,204,94605,255,0,255,255,255,1015.830,610.709,22.830,2.359,0.390,2.402,1015.831,610.710,22.830,1012,607,18,9,8,10
85.720,141.527,442,219,112710,255,0,255,255,255,556.100,617.100,23.308,2.494,0.305,2.538,556.101,617.100,23.308,552,614,18,9,7,11
42.666,107.142,220,140,56100,255,0,255,255,255,354.141,620.309,22.323,1.982,0.350,1.971,354.141,620.309,22.323,351,617,18,8,8,10
122.181,186.478,630,277,160650,255,0,255,255,255,654.790,620.894,24.267,2.851,0.336,2.837,654.790,620.893,24.267,651,616,18,9,11,13
103.951,161.140,536,262,136680,255,0,255,255,255,103.565,629.138,24.297,2.710,0.542,2.749,103.565,629.139,24.297,101,624,18,7,11,13
105.696,165.499,545,251,138975,255,0,255,255,255,626.844,628.884,24.719,2.693,0.307,2.704,626.845,628.885,24.719,623,625,18,9,9,14
253.864,312.588,1309,459,333795,255,0,255,255,255,717.121,628.354,25.737,3.740,0.474,3.715,717.118,628.355,25.737,712,621,18,12,15,16
241.646,371.197,1246,529,317730,255,0,255,255,255,908.657,635.008,25.153,3.632,0.479,3.622,908.657,635.004,25.153,903,629,18,12,14,15
145.453,202.495,750,310,191250,255,0,255,255,255,604.139,656.747,24.983,3.030,0.304,3.058,604.140,656.747,24.983,600,652,18,9,11,14
78.157,136.534,403,196,102765,255,0,255,255,255,995.576,662.362,22.710,2.441,0.296,2.398,995.577,662.362,22.710,992,658,18,9,9,10
119.272,178.086,615,295,156825,255,0,255,255,255,551.380,666.821,24.696,2.831,0.484,2.931,551.381,666.821,24.696,546,664,18,11,7,14
222.059,424.987,1145,553,291975,255,0,255,255,255,906.635,673.055,24.791,3.587,0.742,3.589,906.631,673.056,24.791,900,666,18,13,16,15
249.404,445.856,1286,569,327930,255,0,255,255,255,8.740,690.317,27.045,3.792,0.624,3.769,8.740,690.320,27.045,3,683,18,13,16,19
6.400,29.239,33,32,8415,255,0,255,255,255,391.485,698.394,19.576,0.980,0.299,0.998,391.485,698.394,19.576,390,697,18,5,4,5
108.023,175.453,557,258,142035,255,0,255,255,255,102.406,703.776,24.300,2.768,0.490,2.823,102.406,703.776,24.300,99,699,18,8,11,13
103.757,168.908,535,252,136425,255,0,255,255,255,138.893,704.725,23.893,2.731,0.451,2.759,138.894,704.726,23.893,135,700,18,9,10,12
107.829,171.410,556,251,141780,255,0,255,255,255,397.953,713.252,24.192,2.727,0.325,2.724,397.954,713.252,24.192,394,709,18,9,9,13
21.721,63.142,112,79,28560,255,0,255,255,255,952.473,720.473,21.411,1.517,0.306,1.550,952.473,720.473,21.411,950,718,18,6,6,8
240.677,296.690,1241,467,316455,255,0,255,255,255,877.629,723.135,24.802,3.697,0.611,3.666,877.626,723.136,24.802,873,716,18,11,16,14
142.156,207.467,733,310,186915,255,0,255,255,255,470.834,725.243,23.990,3.020,0.355,3.032,470.834,725.244,23.990,467,720,18,9,12,13
114.229,182.293,589,283,150195,255,0,255,255,255,324.684,734.066,24.552,2.796,0.501,2.860,324.685,734.064,24.552,320,730,18,11,9,13
137.114,195.961,707,303,180285,255,0,255,255,255,173.509,748.356,23.603,2.974,0.358,2.983,173.510,748.355,23.603,169,743,18,10,12,12
115.199,179.321,594,263,151470,255,0,255,255,255,268.126,749.721,24.077,2.784,0.324,2.800,268.127,749.720,24.077,264,745,18,10,10,13
152.823,233.591,788,367,200940,255,0,255,255,255,308.522,753.791,23.805,3.200,0.713,3.145,308.523,753.791,23.805,304,747,18,9,15,12
128.581,216.656,663,319,169065,255,0,255,255,255,332.489,772.899,23.718,2.931,0.498,2.969,332.490,772.900,23.718,329,767,18,9,13,13
246.301,453.133,1270,628,323850,255,0,255,255,255,465.849,775.199,24.350,3.853,0.891,3.873,465.850,775.200,24.350,460,767,18,13,18,15
160.193,220.502,826,329,210630,255,0,255,255,255,109.745,773.219,24.402,3.165,0.366,3.141,109.745,773.222,24.402,105,767,18,10,13,13
131.102,216.492,676,322,172380,255,0,255,255,255,349.389,778.694,23.870,2.914,0.407,2.949,349.390,778.692,23.870,345,774,18,10,11,13
191.029,246.790,985,389,251175,255,0,255,255,255,178.499,780.710,24.573,3.373,0.405,3.336,178.500,780.707,24.573,174,775,18,10,13,14
186.374,241.043,961,377,245055,255,0,255,255,255,138.485,785.180,24.107,3.328,0.386,3.294,138.486,785.182,24.107,133,780,18,11,13,13
117.138,195.492,604,278,154020,255,0,255,255,255,62.106,784.099,23.871,2.815,0.382,2.819,62.106,784.100,23.871,58,779,18,9,11,12
147.005,215.847,758,317,193290,255,0,255,255,255,575.243,791.202,23.507,3.090,0.422,3.066,575.243,791.202,23.507,571,786,18,10,12,12
107.442,163.467,554,248,141270,255,0,255,255,255,751.623,792.966,23.619,2.708,0.249,2.720,751.623,792.966,23.619,748,789,18,9,9,12
95.417,158.321,492,232,125460,255,0,255,255,255,593.750,796.382,23.591,2.597,0.294,2.612,593.751,796.382,23.591,589,792,18,9,10,12
209.647,331.054,1081,497,275655,255,0,255,255,255,363.273,807.250,23.542,3.619,0.921,3.472,363.274,807.251,23.542,359,799,18,10,20,12
91.151,152.410,470,235,119850,255,0,255,255,255,52.726,811.198,22.777,2.595,0.505,2.607,52.726,811.197,22.777,50,806,18,7,12,11
55.660,113.829,287,160,73185,255,0,255,255,255,757.537,818.585,21.561,2.171,0.367,2.165,757.537,818.586,21.561,754,814,18,8,10,8
102.593,171.377,529,252,134895,255,0,255,255,255,149.302,836.223,23.068,2.693,0.354,2.692,149.303,836.223,23.068,145,832,18,9,10,11
63.806,128.142,329,179,83895,255,0,255,255,255,715.885,834.787,21.760,2.325,0.452,2.253,715.886,834.787,21.760,712,830,18,8,10,9
114.617,172.612,591,267,150705,255,0,255,255,255,30.533,835.080,23.118,2.818,0.415,2.816,30.533,835.080,23.118,27,830,18,8,11,11
13.188,45.092,68,54,17340,255,0,255,255,255,656.044,849.647,19.882,1.283,0.290,1.264,656.044,849.647,19.882,654,847,18,5,6,5
22.303,84.307,115,103,29325,255,0,255,255,255,775.643,867.922,22.043,1.741,0.678,1.711,775.644,867.922,22.043,773,864,18,8,7,11
7.370,31.719,38,33,9690,255,0,255,255,255,635.211,885.921,20.289,1.012,0.254,0.993,635.211,885.921,20.289,634,884,18,4,5,5
13.382,46.502,69,58,17595,255,0,255,255,255,177.638,907.507,21.304,1.343,0.407,1.295,177.638,907.507,21.304,176,904,18,4,7,7
7.370,30.484,38,34,9690,255,0,255,255,255,207.105,910.526,20.368,1.010,0.255,1.009,207.105,910.526,20.368,206,909,18,4,4,6
2.133,15.395,11,11,2805,255,0,255,255,255,736.364,925.455,19.364,1.102,0.437,1.120,736.364,925.455,19.364,734,924,18,5,3,4
104.920,169.192,541,260,137955,255,0,255,255,255,941.440,38.793,24.708,2.762,0.524,2.746,941.441,38.793,24.708,936,35,19,12,9,12
104.145,182.260,537,244,136935,255,0,255,255,255,90.020,62.047,25.214,2.734,0.429,2.700,90.020,62.047,25.214,84,58,19,12,10,13
188.120,254.395,970,384,247350,255,0,255,255,255,851.075,78.280,25.307,3.366,0.474,3.371,851.080,78.280,25.307,847,72,19,10,14,13
157.477,223.954,812,327,207060,255,0,255,255,255,63.067,78.397,26.286,3.127,0.341,3.107,63.067,78.397,26.286,58,74,19,12,11,14
152.435,223.638,786,326,200430,255,0,255,255,255,910.663,81.396,25.662,3.118,0.423,3.115,910.662,81.396,25.662,906,75,19,10,13,14
183.465,242.147,946,365,241230,255,0,255,255,255,876.238,80.708,25.932,3.308,0.343,3.300,876.234,80.708,25.932,871,76,19,12,11,15
153.793,225.954,793,326,202215,255,0,255,255,255,649.314,87.900,25.438,3.133,0.405,3.071,649.315,87.900,25.438,643,83,19,12,11,14
132.459,203.905,683,295,174165,255,0,255,255,255,705.136,93.031,25.855,2.935,0.347,2.898,705.137,93.031,25.855,701,87,19,10,11,15
182.495,255.935,941,368,239955,255,0,255,255,255,973.267,95.526,25.123,3.345,0.449,3.322,973.264,95.526,25.123,967,90,19,14,12,13
161.744,225.506,834,356,212670,255,0,255,255,255,388.025,145.688,25.776,3.224,0.690,3.208,388.027,145.688,25.776,384,139,19,8,14,14
163.102,237.798,841,334,214455,255,0,255,255,255,651.307,154.124,26.166,3.217,0.519,3.199,651.307,154.124,26.166,646,149,19,12,11,16
127.223,196.759,656,291,167280,255,0,255,255,255,919.093,158.428,25.599,2.922,0.453,2.941,919.095,158.428,25.599,913,155,19,13,8,14
59.539,113.851,307,164,78285,255,0,255,255,255,143.625,170.322,24.453,2.206,0.332,2.253,143.625,170.322,24.453,141,167,19,7,8,11
206.156,272.620,1063,401,271065,255,0,255,255,255,945.514,171.179,26.031,3.518,0.570,3.453,945.515,171.179,26.031,939,167,19,15,10,16
150.690,210.275,777,319,198135,255,0,255,255,255,632.878,174.073,26.265,3.091,0.377,3.148,632.878,174.073,26.265,628,170,19,11,10,14
120.435,181.965,621,276,158355,255,0,255,255,255,690.176,175.652,25.135,2.837,0.328,2.845,690.177,175.652,25.135,686,171,19,9,10,15
112.096,183.494,578,259,147390,255,0,255,255,255,808.280,182.417,23.913,2.782,0.344,2.764,808.282,182.417,23.913,803,177,19,11,11,12
147.005,217.246,758,329,193290,255,0,255,255,255,860.825,180.860,24.588,3.161,0.662,3.080,860.824,180.860,24.588,855,176,19,15,9,12
120.823,193.459,623,286,158865,255,0,255,255,255,839.308,180.329,24.854,2.876,0.445,2.873,839.309,180.329,24.854,835,176,19,11,10,13
225.550,279.919,1163,426,296565,255,0,255,255,255,85.832,181.960,27.021,3.572,0.406,3.564,85.833,181.960,27.021,81,176,19,12,14,16
69.624,128.612,359,182,91545,255,0,255,255,255,705.100,189.284,24.671,2.342,0.297,2.357,705.101,189.284,24.671,701,186,19,9,8,11
165.623,229.702,854,354,217770,255,0,255,255,255,1005.932,189.237,25.828,3.185,0.394,3.199,1005.929,189.237,25.828,1002,183,19,9,13,15
139.053,200.933,717,313,182835,255,0,255,255,255,734.357,198.548,24.360,3.028,0.534,2.983,734.358,198.548,24.360,729,195,19,13,8,12
189.865,254.264,979,383,249645,255,0,255,255,255,402.408,198.127,25.863,3.371,0.427,3.329,402.408,198.127,25.863,398,192,19,10,13,15
260.458,316.762,1343,467,342465,255,0,255,255,255,100.447,202.888,26.452,3.779,0.454,3.704,100.448,202.887,26.452,94,197,19,16,13,16
186.568,253.040,962,393,245310,255,0,255,255,255,859.604,218.373,25.393,3.419,0.619,3.354,859.600,218.373,25.393,854,211,19,12,13,16
312.628,366.870,1612,555,411060,255,0,255,255,255,195.058,223.710,26.919,4.067,0.622,4.075,195.059,223.710,26.919,189,214,19,14,19,16
193.550,266.403,998,390,254490,255,0,255,255,255,51.724,222.611,26.913,3.421,0.490,3.448,51.724,222.611,26.913,46,217,19,12,13,15
180.362,244.638,930,370,237150,255,0,255,255,255,872.241,230.600,25.790,3.313,0.468,3.283,872.241,230.600,25.790,867,225,19,11,12,15
248.046,317.582,1279,466,326145,255,0,255,255,255,840.899,239.103,26.472,3.692,0.409,3.702,840.899,239.103,26.472,835,234,19,14,12,17
172.217,244.135,888,367,226440,255,0,255,255,255,703.881,241.416,25.435,3.293,0.598,3.284,703.881,241.416,25.435,699,234,19,10,15,14
247.658,310.272,1277,463,325635,255,0,255,255,255,72.670,244.471,26.302,3.667,0.431,3.649,72.670,244.471,26.302,67,239,19,13,12,18
243.586,301.826,1256,475,320280,255,0,255,255,255,182.607,259.186,26.125,3.734,0.640,3.687,182.608,259.186,26.125,176,253,19,16,12,14
274.810,331.556,1417,504,361335,255,0,255,255,255,205.619,259.314,27.037,3.906,0.632,3.769,205.620,259.314,27.037,199,251,19,13,16,17
283.343,341.368,1461,533,372555,255,0,255,255,255,929.571,265.081,27.021,3.922,0.646,3.853,929.575,265.080,27.021,924,257,19,15,15,16
198.786,284.770,1025,456,261375,255,0,255,255,255,376.150,269.008,27.293,3.506,0.819,3.513,376.151,269.008,27.293,372,262,19,10,16,16
212.750,291.140,1097,474,279735,255,0,255,255,255,844.067,282.603,25.437,3.675,0.918,3.636,844.060,282.602,25.437,840,275,19,9,17,15
257.937,315.506,1330,489,339150,255,0,255,255,255,741.138,286.908,25.919,3.826,0.662,3.823,741.141,286.908,25.919,734,281,19,14,14,16
281.016,354.086,1449,513,369495,255,0,255,255,255,1009.946,284.930,25.870,3.983,0.768,4.015,1009.944,284.930,25.870,1004,277,19,14,17,15
214.495,290.506,1106,431,282030,255,0,255,255,255,103.470,289.478,26.199,3.555,0.575,3.480,103.471,289.479,26.199,97,284,19,15,12,15
403.390,532.316,2080,806,530400,255,0,255,255,255,784.485,284.062,26.392,4.996,1.724,5.345,784.482,284.062,26.392,775,272,19,21,24,17
248.628,311.846,1282,475,326910,255,0,255,255,255,900.020,295.891,27.030,3.716,0.462,3.714,900.025,295.891,27.030,894,291,19,13,12,21
276.167,322.706,1424,505,363120,255,0,255,255,255,173.090,296.707,27.009,3.817,0.370,3.795,173.091,296.707,27.009,167,291,19,13,14,17
274.228,331.382,1414,490,360570,255,0,255,255,255,141.406,296.638,26.037,3.877,0.540,3.839,141.407,296.638,26.037,135,289,19,15,14,16
302.543,352.885,1560,561,397800,255,0,255,255,255,193.858,296.353,27.749,4.023,0.766,4.004,193.859,296.353,27.749,189,288,19,11,17,18
234.083,325.678,1207,476,307785,255,0,255,255,255,623.220,300.418,28.039,3.667,0.652,3.689,623.220,300.417,28.039,617,293,19,13,14,19
268.798,319.155,1386,495,353430,255,0,255,255,255,372.271,308.590,28.543,3.806,0.484,3.730,372.271,308.591,28.543,367,302,19,11,14,19
218.374,271.877,1126,450,287130,255,0,255,255,255,547.091,322.560,26.617,3.523,0.537,3.596,547.094,322.559,26.617,543,317,19,10,13,17
247.465,315.374,1276,465,325380,255,0,255,255,255,429.314,336.100,26.842,3.733,0.540,3.672,429.315,336.100,26.842,423,329,19,13,16,16
209.841,276.171,1082,403,275910,255,0,255,255,255,571.723,334.584,26.676,3.507,0.469,3.456,571.721,334.584,26.676,566,328,19,12,14,16
411.342,545.242,2121,809,540855,255,0,255,255,255,477.130,328.747,26.516,6.013,2.345,6.219,477.125,328.748,26.516,471,313,19,15,32,16
46.157,99.691,238,134,60690,255,0,255,255,255,210.206,341.328,22.840,2.009,0.294,2.000,210.206,341.328,22.840,207,338,19,7,8,9
126.835,195.809,654,286,166770,255,0,255,255,255,14.922,341.939,24.907,2.909,0.435,2.953,14.922,341.939,24.907,10,336,19,10,12,13
214.689,287.523,1107,406,282285,255,0,255,255,255,39.040,341.943,25.591,3.565,0.522,3.488,39.040,341.944,25.591,32,335,19,15,13,14
235.440,304.962,1214,452,309570,255,0,255,255,255,353.606,349.888,26.292,3.660,0.533,3.628,353.607,349.888,26.292,348,343,19,12,16,16
230.592,290.812,1189,437,303195,255,0,255,255,255,504.074,348.053,26.981,3.615,0.453,3.599,504.075,348.052,26.981,497,343,19,15,12,16
250.568,317.571,1292,482,329460,255,0,255,255,255,563.139,351.300,27.594,3.726,0.576,3.749,563.142,351.300,27.594,558,345,19,12,15,17
64.387,125.345,332,175,84660,255,0,255,255,255,72.148,356.524,24.012,2.259,0.277,2.234,72.148,356.524,24.012,69,353,19,9,8,11
101.817,159.883,525,248,133875,255,0,255,255,255,151.202,362.189,24.590,2.664,0.382,2.704,151.202,362.189,24.590,148,357,19,8,11,12
275.198,340.549,1419,500,361845,255,0,255,255,255,500.913,373.566,26.416,3.869,0.525,3.820,500.915,373.567,26.416,494,367,19,16,13,16
169.114,243.392,872,353,222360,255,0,255,255,255,979.080,374.343,25.680,3.255,0.484,3.286,979.084,374.343,25.680,975,368,19,10,13,16
203.053,271.505,1047,406,266985,255,0,255,255,255,522.477,381.521,25.703,3.533,0.667,3.440,522.476,381.522,25.703,518,374,19,10,16,14
204.798,265.474,1056,395,269280,255,0,255,255,255,857.591,397.646,25.264,3.458,0.407,3.478,857.588,397.646,25.264,852,391,19,11,14,14
64.387,120.538,332,170,84660,255,0,255,255,255,106.298,397.322,23.931,2.256,0.272,2.271,106.298,397.322,23.931,103,394,19,7,8,11
58.763,113.206,303,165,77265,255,0,255,255,255,231.290,405.482,23.366,2.217,0.334,2.195,231.290,405.482,23.366,228,402,19,7,9,9
82.811,139.823,427,212,108885,255,0,255,255,255,80.480,410.159,24.567,2.499,0.358,2.508,80.480,410.160,24.567,77,406,19,8,9,12
64.387,123.816,332,174,84660,255,0,255,255,255,172.795,412.849,24.822,2.272,0.365,2.279,172.795,412.849,24.822,169,410,19,8,8,12
216.241,294.298,1115,442,284325,255,0,255,255,255,513.379,416.719,26.968,3.587,0.702,3.639,513.381,416.720,26.968,505,413,19,17,10,19
63.612,116.495,328,174,83640,255,0,255,255,255,804.622,419.878,24.101,2.238,0.270,2.222,804.623,419.878,24.101,802,416,19,7,8,11
24.436,82.886,126,98,32130,255,0,255,255,255,374.968,420.405,21.905,1.841,0.682,1.674,374.968,420.405,21.905,372,417,19,6,10,8
95.223,164.385,491,233,125205,255,0,255,255,255,275.965,425.314,24.124,2.627,0.353,2.618,275.966,425.314,24.124,272,420,19,9,10,11
159.029,230.936,820,351,209100,255,0,255,255,255,906.598,429.116,25.650,3.184,0.473,3.138,906.595,429.116,25.650,901,425,19,12,10,16
48.678,109.022,251,146,64005,255,0,255,255,255,467.219,435.542,23.534,2.059,0.329,2.064,467.220,435.542,23.534,464,433,19,8,7,10
84.751,139.506,437,214,111435,255,0,255,255,255,490.648,440.693,24.684,2.500,0.316,2.496,490.648,440.693,24.684,487,437,19,8,9,11
68.654,122.712,354,183,90270,255,0,255,255,255,893.859,450.059,23.729,2.295,0.276,2.292,893.858,450.059,23.729,890,447,19,8,8,11
110.545,170.318,570,256,145350,255,0,255,255,255,9.160,453.072,25.411,2.753,0.356,2.765,9.160,453.071,25.411,5,449,19,10,9,14
88.823,153.950,458,222,116790,255,0,255,255,255,404.723,458.456,23.153,2.615,0.461,2.559,404.724,458.456,23.153,400,454,19,10,10,10
83.393,139.200,430,202,109650,255,0,255,255,255,996.191,459.191,24.284,2.480,0.263,2.511,996.191,459.191,24.284,992,455,19,9,9,11
71.563,127.673,369,192,94095,255,0,255,255,255,374.309,461.596,22.848,2.357,0.339,2.334,374.310,461.596,22.848,371,457,19,8,10,10
56.242,111.207,290,156,73950,255,0,255,255,255,783.669,460.566,24.148,2.148,0.289,2.175,783.670,460.566,24.148,781,457,19,7,8,11
25.212,63.306,130,86,33150,255,0,255,255,255,922.408,463.231,22.569,1.583,0.265,1.622,922.408,463.231,22.569,920,461,19,5,6,8
91.345,148.389,471,224,120105,255,0,255,255,255,818.989,472.002,24.503,2.569,0.372,2.587,818.991,472.002,24.503,815,469,19,9,8,12
65.745,118.833,339,177,86445,255,0,255,255,255,619.743,471.947,24.646,2.276,0.310,2.279,619.744,471.947,24.646,617,468,19,7,8,11
37.818,84.918,195,115,49725,255,0,255,255,255,913.744,474.128,22.826,1.856,0.245,1.863,913.744,474.128,22.826,911,471,19,6,7,9
65.357,118.822,337,176,85935,255,0,255,255,255,124.875,477.840,23.644,2.281,0.321,2.263,124.875,477.840,23.644,121,475,19,8,8,10
90.181,149.929,465,229,118575,255,0,255,255,255,103.774,481.439,24.731,2.536,0.306,2.537,103.774,481.439,24.731,100,477,19,8,10,12
106.472,161.293,549,257,139995,255,0,255,255,255,522.211,487.495,24.889,2.700,0.314,2.709,522.212,487.496,24.889,518,484,19,10,8,12
81.066,140.915,418,201,106590,255,0,255,255,255,613.646,487.151,24.679,2.477,0.333,2.459,613.647,487.151,24.679,610,483,19,8,9,12
66.521,118.986,343,180,87465,255,0,255,255,255,780.714,488.297,24.015,2.268,0.277,2.275,780.715,488.297,24.015,777,485,19,8,7,11
65.357,127.542,337,184,85935,255,0,255,255,255,566.169,495.415,24.682,2.276,0.360,2.275,566.169,495.416,24.682,563,492,19,8,7,12
54.884,110.278,283,156,72165,255,0,255,255,255,833.184,495.572,24.523,2.133,0.323,2.170,833.184,495.573,24.523,830,492,19,7,8,11
207.513,263.617,1070,415,272850,255,0,255,255,255,678.428,495.711,26.951,3.445,0.405,3.421,678.431,495.711,26.951,674,491,19,10,13,17
132.072,188.029,681,296,173655,255,0,255,255,255,541.988,503.515,25.051,2.933,0.333,2.923,541.989,503.515,25.051,538,499,19,9,10,13
111.514,172.809,575,258,146625,255,0,255,255,255,22.059,512.355,25.311,2.772,0.373,2.743,22.059,512.355,25.311,17,509,19,11,8,13
83.005,141.210,428,207,109140,255,0,255,255,255,140.357,524.266,23.909,2.498,0.344,2.506,140.357,524.266,23.909,136,521,19,10,8,11
44.800,103.569,231,141,58905,255,0,255,255,255,586.874,544.931,23.351,1.987,0.328,1.982,586.875,544.931,23.351,584,542,19,7,7,10
114.035,172.492,588,265,149940,255,0,255,255,255,798.400,549.369,26.020,2.779,0.350,2.780,798.399,549.369,26.020,795,544,19,8,11,14
131.878,197.535,680,298,173400,255,0,255,255,255,855.338,561.563,25.693,2.963,0.444,3.004,855.339,561.564,25.693,851,557,19,10,11,14
86.108,140.282,444,217,113220,255,0,255,255,255,102.971,572.662,24.041,2.492,0.254,2.528,102.971,572.662,24.041,99,569,19,8,8,11
101.623,159.577,524,237,133620,255,0,255,255,255,442.563,588.284,24.366,2.669,0.299,2.703,442.564,588.284,24.366,438,584,19,10,9,12
98.132,158.168,506,233,129030,255,0,255,255,255,646.498,591.142,24.387,2.624,0.269,2.638,646.498,591.142,24.387,642,587,19,9,10,11
153.405,218.524,791,332,201705,255,0,255,255,255,844.914,604.410,26.027,3.124,0.489,3.180,844.912,604.409,26.027,841,599,19,10,12,15
81.066,140.587,418,198,106590,255,0,255,255,255,964.785,620.249,23.431,2.474,0.290,2.441,964.785,620.249,23.431,961,616,19,9,10,10
3.879,19.285,20,19,5100,255,0,255,255,255,1017.850,626.100,20.600,0.806,0.227,0.797,1017.850,626.100,20.600,1017,625,19,3,3,4
108.799,168.755,561,254,143055,255,0,255,255,255,749.405,653.191,25.649,2.720,0.321,2.731,749.404,653.190,25.649,746,649,19,8,10,13
93.866,152.716,484,226,123420,255,0,255,255,255,934.868,658.432,24.376,2.609,0.380,2.604,934.867,658.433,24.376,931,654,19,8,10,12
239.319,366.990,1234,527,314670,255,0,255,255,255,841.574,664.216,26.545,3.685,0.663,3.631,841.570,664.215,26.545,837,656,19,11,17,16
363.633,722.291,1875,958,478125,255,0,255,255,255,66.618,676.650,26.317,5.561,1.812,5.800,66.619,676.649,26.317,58,664,19,18,26,18
129.938,190.203,670,300,170850,255,0,255,255,255,630.872,677.269,24.724,2.903,0.411,2.960,630.871,677.270,24.724,627,672,19,9,12,12
122.957,181.812,634,292,161670,255,0,255,255,255,736.644,691.222,25.069,2.895,0.509,2.915,736.645,691.222,25.069,733,685,19,8,12,12
116.557,187.734,601,270,153255,255,0,255,255,255,612.983,696.341,25.636,2.841,0.428,2.887,612.984,696.341,25.636,609,692,19,9,10,14
104.532,165.029,539,249,137445,255,0,255,255,255,694.412,703.770,25.273,2.697,0.338,2.727,694.412,703.770,25.273,691,699,19,8,10,13
94.836,155.065,489,237,124695,255,0,255,255,255,523.534,709.090,24.740,2.589,0.272,2.590,523.535,709.090,24.740,520,705,19,8,9,12
249.598,419.917,1287,614,328185,255,0,255,255,255,784.751,716.089,26.701,3.801,0.883,3.815,784.753,716.090,26.701,779,708,19,12,18,17
107.829,172.798,556,265,141780,255,0,255,255,255,915.219,724.239,24.133,2.772,0.501,2.786,915.221,724.240,24.133,911,720,19,9,10,13
161.550,224.239,833,348,212415,255,0,255,255,255,729.006,732.437,25.353,3.159,0.370,3.133,729.006,732.435,25.353,724,727,19,11,12,13
94.836,174.655,489,255,124695,255,0,255,255,255,458.016,738.123,24.440,2.601,0.417,2.645,458.017,738.123,24.440,454,733,19,8,11,12
117.720,185.636,607,269,154785,255,0,255,255,255,855.290,739.313,24.031,2.869,0.429,2.871,855.291,739.314,24.031,851,734,19,10,12,10
96.387,165.947,497,253,126735,255,0,255,255,255,371.360,748.457,25.330,2.639,0.411,2.598,371.361,748.456,25.330,367,745,19,10,10,12
66.909,149.929,345,207,87975,255,0,255,255,255,501.554,754.870,24.078,2.321,0.467,2.353,501.554,754.870,24.078,498,751,19,8,8,12
